BASKETID,BASKETTYPE,DIRECTION,FID,LOCATION_DESCRIPTION,OWNERTYPE,SECTION,STATEPLANE_LABELX,STATEPLANE_LABELY,STATEPLANE_SNAPPEDX,STATEPLANE_SNAPPEDY,STREETNAME1,STREETNAME2,point
30640047,S,E,17745,E corner of 5 AV and PRESIDENT ST,D,BKS064,989621.8957,185505.0099,989580.757,185486.4696,5 AV,PRESIDENT ST,POINT (-73.98063497099997 40.67585173700007)
31420030,H,N,16897,N corner of CONEY ISLAND AV and CORTELYOU RD,D,BKS142,992968.8228,172263.5597,992939.5134,172223.7435,CONEY ISLAND AV,CORTELYOU RD,POINT (-73.96858592599996 40.63950419500003)
20210071,S,E,6810,E corner of LAFAYETTE AV and HUNTS PT AV,D,BX021,1015390.129,236765.623,1015311.03,236802.8368,LAFAYETTE AV,HUNTS PT AV,POINT (-73.88749942899994 40.816496002000065)
11120037,S,NW,958,NW corner of E 110 ST and LEXINGTON AV,D,MN112,999623.3026,228912.1111,999629.7491,228878.3251,E 110 ST,LEXINGTON AV,POINT (-73.94447925599997 40.794981783000026)
10740058,S,NE,5382,NE corner of WEST END AV and W 98 ST,D,MN074,992004.3788,229503.4764,991969.6857,229487.3265,WEST END AV,W 98 ST,POINT (-73.97199506299995 40.79661489000006)
40840028,S,SE,15978,SE corner of FRESH MEADOW LA and 68 AV,D,QE084,1041233.946,206543.9895,1041184.151,206591.8208,FRESH MEADOW LA,68 AV,POINT (-73.79438828999997 40.73341686600003)
30420035,R,W,22323,W corner of WILSON AV and MENAHAN ST,D,BKN042,1006785.118,193085.3107,1006803.78,193084.3809,WILSON AV,MENAHAN ST,POINT (-73.91873370499997 40.696630871000025)
31130010,S,Direction TBD,19550,Location Description T/K,D,BKS113,984157.9431,161284.5246,984187.706,161257.5934,Street Name TBD,,POINT (-74.00033298899996 40.60937332700007)
50130057,S,SE,1961,SE corner of CASTLETON AV and DONGAN ST,D,SI013,949861.7423,170206.95,949811.2103,170262.2875,CASTLETON AV,DONGAN ST,POINT (-74.12389807599999 40.63379677300003)
10130235,H,NW,6331,NW corner of CHAMBERS ST and CENTRE ST,P,MN013,983054.732,199183.56,983121.5574,199122.5706,CHAMBERS ST,CENTRE ST,POINT (-74.00431298999996 40.71339774100005)
30150060,S,NE,17147,NE corner of GRAHAM AV and DEVOE ST,D,BKN015,999748.4929,199387.0048,999722.3542,199358.6204,GRAHAM AV,DEVOE ST,POINT (-73.94409516899998 40.713942657000075)
31320326,R,SW,54308,SW corner of MERMAID AV and W 19 ST,D,BKS132,988142.9568,149249.2764,988170.5466,149287.0962,MERMAID AV,W 19 ST,POINT (-73.98598766799995 40.57633812700004)
10720005,H,NW,4718,NW corner of W 79 ST and AMSTERDAM AV,B,MN072,990231.8378,224679.1744,990240.1353,224644.5344,W 79 ST,AMSTERDAM AV,POINT (-73.97840122199995 40.783374852000065)
31430048,S,Direction TBD,15780,Location Description T/K,D,BKS143,998823.2986,169993.0836,998791.4529,169990.3988,Street Name TBD,,POINT (-73.94749608499995 40.633264524000026)
40610004,S,E,15279,E corner of 63 RD and 98 ST,D,QW061,1023365.107,205870.3432,1023279.078,205902.5607,63 RD,98 ST,POINT (-73.85886756699995 40.731664945000034)
30510142,S,NW,19051,NW corner of SUTTER AV and NEW JERSEY AV,D,BKN051,1013539.169,183253.9075,1013568.606,183238.0621,SUTTER AV,NEW JERSEY AV,POINT (-73.89441951699996 40.66962614900007)
20940021,S,SW,9561,SW corner of CASTLE HILL AV and QUIMBY AV,D,BX094,1025774.916,240231.5901,1025818.329,240286.8948,CASTLE HILL AV,QUIMBY AV,POINT (-73.84996023499997 40.82596638100006)
40120026,R,E,21540,E corner of DITMARS BLVD and 36 ST,D,QW012,1009759.694,221411.9752,1009708.991,221414.3276,DITMARS BLVD,36 ST,POINT (-73.90789917999996 40.77437246900007)
30740085,S,E,17526,E corner of 8 AV and 53 ST,D,BKS074,982813.1541,172249.0253,982766.5449,172238.5959,8 AV,53 ST,POINT (-74.00517865799998 40.63946847500006)
30610020,S,S,18558,S corner of VAN BRUNT ST and COMMERCE ST,D,BKS061,981876.3876,187306.4076,981880.277,187376.1378,VAN BRUNT ST,COMMERCE ST,POINT (-74.00855930099993 40.680797477000056)
11240081,S,W,7903,W corner of ISHAM ST and COOPER ST,D,MN124,1006218.515,255909.9938,1006256.563,255891.8866,ISHAM ST,COOPER ST,POINT (-73.92057159599995 40.869069256000046)
11010179,S,NW,5657,NW corner of LENOX AV and W 126 ST,D,MN101,999443.6251,233905.8761,999446.7665,233857.7597,LENOX AV,W 126 ST,POINT (-73.94511687899995 40.808688611000036)
20620069,S,S,11305,S corner of PROSPECT AV and E 176 ST,D,BX062,1014555.123,246219.2458,1014547.023,246270.8756,PROSPECT AV,E 176 ST,POINT (-73.89047340399998 40.84244637900008)
10420305,H,,5944,Unknown median on 12 AVE,B,MN042,983644.2561,216415.9826,983620.5259,216394.5643,12 AVE,12 AVE,POINT (-74.00218802699999 40.760696548000055)
30320159,R,NE,22808,NE corner of FULTON ST and CLAVER PL,D,BKN032,996118.6029,187598.1767,996098.2178,187579.0671,FULTON ST,CLAVER PL,POINT (-73.95720970399998 40.681590681000046)
30310078,S,SW,10810,SW corner of MYRTLE AV and FRANKLIN AV,D,BKN031,995863.5873,192179.6705,995880.7346,192229.8912,MYRTLE AV,FRANKLIN AV,POINT (-73.95812125499998 40.69416616900003)
41020029,S,E,12560,E corner of LIBERTY AV and LEFFERTS BLVD,D,QE102,1033124.355,189347.8277,1033043.344,189325.5794,LIBERTY AV,LEFFERTS BLVD,POINT (-73.82377457899999 40.68626609700004)
30410149,R,S,22788,S corner of KNICKERBOCKER AV and STARR ST,D,BKN041,1004947.283,195272.3359,1004939.03,195310.9218,KNICKERBOCKER AV,STARR ST,POINT (-73.92535471099995 40.70263823200003)
10810010,H,SE,4392,SE corner of LEXINGTON AV and E 63 ST,B,MN081,993591.9734,217824.1966,993585.0204,217860.9587,LEXINGTON AV,E 63 ST,POINT (-73.96627740699995 40.76455682000005)
20430069,R,SE,22750,SE corner of MORRIS AV and E 174 ST,D,BX043,1009373.163,247034.4417,1009356.685,247065.7297,MORRIS AV,E 174 ST,POINT (-73.90919885399995 40.84470011500008)
10930024,S,SW,3105,SW corner of CONVENT AV and W 149 ST,D,MN093,999565.6642,240629.9204,999619.9394,240645.5227,CONVENT AV,W 149 ST,POINT (-73.94466068799994 40.827144012000076)
30120098,S,W,14986,W corner of ROEBLING ST and S 1 ST,D,BKN012,995647.8479,198957.5861,995680.3315,198966.9807,ROEBLING ST,S 1 ST,POINT (-73.95888776999993 40.71277023700003)
10520692,R,SW,18023,SW corner of MADISON AV and E 38 ST,D,MN052,989420.4801,212609.7648,989446.63,212619.4498,MADISON AV,E 38 ST,POINT (-73.98134029099998 40.75024795600007)
11030184,S,Direction TBD,27201,Location Description T/K,D,MN103,1000446.801,235427.8156,1000421.095,235441.8995,Street Name TBD,,POINT (-73.94148939399999 40.81286413000004)
41420087,S,NW,13982,NW corner of BEACH CHANNEL DR and BEACH 44 ST,D,QE142,1046467.21,156422.578,1046515.762,156400.7962,BEACH CHANNEL DR,BEACH 44 ST,POINT (-73.77596789099994 40.59580989800003)
40140026,S,E,14815,E corner of 31 ST and 30 AV,D,QW014,1006106.462,218699.9836,1006064.136,218688.165,31 ST,30 AV,POINT (-73.92109791799999 40.76693854800004)
30820089,S,NW,12085,NW corner of NOSTRAND AV and LINCOLN PL,D,BKN082,997962.5769,183699.1536,997992.9341,183673.6006,NOSTRAND AV,LINCOLN PL,POINT (-73.95056926799998 40.670886077000034)
11240029,S,E,6839,E corner of BROADWAY and DYCKMAN ST,D,MN124,1004462.889,254605.9659,1004412.705,254604.6286,BROADWAY,DYCKMAN ST,POINT (-73.92692320999998 40.86549429100006)
10520160,S,SE,2167,SE corner of AVE OF THE AMERICAS and W 47 ST,D,MN052,989312.0971,215356.2278,989313.3822,215408.1844,AVE OF THE AMERICAS,W 47 ST,POINT (-73.98172939699998 40.757786364000026)
10510104,S,NE,1228,NE corner of PARK AV S and E 18 ST,D,MN051,987502.96,207851.043,987458.9896,207836.1359,PARK AV S,E 18 ST,POINT (-73.98826325399995 40.73718736500007)
20730032,S,Direction TBD,9423,Location Description T/K,D,BX073,1016213.92,259996.8357,1016242.328,259972.0574,Street Name TBD,E 208 ST,POINT (-73.88441252399997 40.88025583700005)
31740038,S,NW,10922,NW corner of NOSTRAND AV and TILDEN AV,D,BKN174,998314.1352,174988.6153,998335.9298,174976.9467,NOSTRAND AV,TILDEN AV,POINT (-73.94932010899998 40.646977013000026)
30640008,S,N,23377,N corner of 4 AV and CARROLL ST,D,BKS064,988674.4019,185693.2894,988683.7969,185653.8154,4 AV,CARROLL ST,POINT (-73.98405070199993 40.67636904600005)
10220288,R,NE,7107,NE corner of W 3 ST and MAC DOUGAL ST,D,MN022,984284.81,205407.3829,984238.3924,205397.5909,W 3 ST,MAC DOUGAL ST,POINT (-73.99987584999997 40.730480715000056)
41340003,S,SW,14130,SW corner of COLFAX ST and SPRINGFIELD BLVD,D,QE134,1055930.905,195035.0303,1055979.843,195057.8088,COLFAX ST,SPRINGFIELD BLVD,POINT (-73.74148060399995 40.701720771000055)
31420036,S,NW,12333,NW corner of FOSTER AV and E 16 ST,D,BKS142,994680.5487,170472.7008,994720.0742,170456.3488,FOSTER AV,E 16 ST,POINT (-73.96242103299994 40.63458681800006)
30820018,R,NE,23258,NE corner of NOSTRAND AV and PROSPECT PL,D,BKN082,998161.0361,185000.4503,998122.0195,184968.905,NOSTRAND AV,PROSPECT PL,POINT (-73.94985116099997 40.674457535000045)
11030046,S,SE,5076,SE corner of FREDERICK DOUGLASS BOULEVARD and W 133 ST,D,MN103,998813.814,236215.3167,998804.8754,236252.0111,FREDERICK DOUGLASS BOULEVARD,W 133 ST,POINT (-73.94738696099995 40.815028443000074)
41250001,S,N,12884,N corner of SUTPHIN BLVD and 115 AV,D,QE125,1041751.333,188923.4742,1041735.79,188880.704,SUTPHIN BLVD,115 AV,POINT (-73.79267190699994 40.68504950600004)
20610014,R,N,23367,N corner of E 187 ST and BELMONT AV,D,BX061,1015718.116,250810.5604,1015733.257,250780.7747,E 187 ST,BELMONT AV,POINT (-73.88624860299996 40.85504410600004)
10110109,C,N,5436,N corner of PEARL ST and COENTIES AL,B,MN011,981350.3237,195750.7129,981348.4743,195714.7648,PEARL ST,COENTIES AL,POINT (-74.01045961499995 40.70397499200004)
10510597,H,Direction TBD,18021,Location Description T/K,B,MN051,986161.5306,207394.9248,986152.1742,207378.2778,Street Name TBD,,POINT (-73.99310388499998 40.73593582400008)
11030182,S,NW,26911,NW corner of LENOX AV and W 134 ST,D,MN103,1000446.801,235716.0099,1000459.852,235677.3437,LENOX AV,W 134 ST,POINT (-73.94148869799994 40.81365514300006)
21210074,S,N,9271,N corner of E GUN HILL RD and WHITE PLAINS RD,D,BX121,1021062.534,259117.843,1021024.798,259078.6387,E GUN HILL RD,WHITE PLAINS RD,POINT (-73.86688366799996 40.877824385000054)
20610090,H,NW,23491,NW corner of CROTONA AV and E 187 ST,D,BX061,1016405.801,250465.7015,1016428.869,250432.6554,CROTONA AV,E 187 ST,POINT (-73.88376437199997 40.85409509400006)
10310193,C,E,22067,E corner of HENRY ST and OLIVER ST,B,MN031,984843.2432,198915.6596,984827.6202,198918.7554,HENRY ST,OLIVER ST,POINT (-73.99786153599996 40.71266247900007)
11240096,R,SE,10431,SE corner of W 207 ST and 10 AV,D,MN124,1006698.766,254147.9649,1006688.16,254195.3972,W 207 ST,10 AV,POINT (-73.91884109299997 40.86423181500004)
11230204,S,NW,11123,NW corner of BROADWAY and W 192 ST,D,MN123,1003045.951,251939.3899,1003029.513,251852.8198,BROADWAY,W 192 ST,POINT (-73.93205352099994 40.858178475000045)
10420216,S,NE,1129,NE corner of 9 AV and W 23 ST,D,MN042,983968.5944,211252.7878,983930.4763,211251.3882,9 AV,W 23 ST,POINT (-74.00101703299998 40.74652490200003)
11220203,R,SW,1000,SW corner of BROADWAY and W 178 ST,D,MN122,1001413.328,248324.5825,1001441.765,248362.8124,BROADWAY,W 178 ST,POINT (-73.93796475599999 40.84826023000005)
20430117,R,S,38561,S corner of MARCY PL and GRAND CONCOURSE,D,BX043,1007893.36,244310.8753,1007883.584,244367.2836,MARCY PL,GRAND CONCOURSE,POINT (-73.91455689899993 40.83722880700003)
20620041,R,E,11147,E corner of E TREMONT AV and MARMION AV,D,BX062,1015635.267,246554.2533,1015591.417,246548.2635,E TREMONT AV,MARMION AV,POINT (-73.88656801099995 40.84336210300006)
31740046,S,NE,9910,NE corner of NOSTRAND AV and LENOX RD,D,BKN174,998205.9104,177656.3623,998166.2156,177626.9709,NOSTRAND AV,LENOX RD,POINT (-73.94970458699999 40.654299570000035)
21010171,S,NE,9897,NE corner of CITY ISLAND AV and DITMARS ST,D,BX101,1043103.741,249003.591,1043083.209,248934.4005,CITY ISLAND AV,DITMARS ST,POINT (-73.78726954499996 40.84994444700005)
10930040,S,SW,3681,SW corner of CONVENT AV and W 151 ST,D,MN093,999900.7377,241055.8831,999949.4565,241055.4333,CONVENT AV,W 151 ST,POINT (-73.94344895899997 40.828312571000026)
10130047,S,NE,7405,NE corner of HUDSON ST and VESTRY ST,D,MN013,982053.5086,202605.2894,982031.7269,202570.1294,HUDSON ST,VESTRY ST,POINT (-74.00792569799995 40.72278937600004)
20820018,S,N,9088,N corner of BROADWAY and W 231 ST,D,BX082,1010557.071,259573.6266,1010562.795,259548.4212,BROADWAY,W 231 ST,POINT (-73.90487064499996 40.879112934000034)
11240079,S,E,7896,E corner of ISHAM ST and PARK TER W,D,MN124,1006369.298,255862.2613,1006318.886,255881.9817,ISHAM ST,PARK TER W,POINT (-73.92002658099995 40.868937868000046)
50370029,H,SW,18678,Median at SW corner of ANNADALE RD and N RAILROAD ST,B,SI037,934878.7923,136424.0763,934926.5019,136429.2885,ANNADALE RD,N RAILROAD ST,POINT (-74.17763284099993 40.54099886000006)
11040193,R,NW,7531,NW corner of LENOX AV and W 143 ST,D,MN104,1001587.824,237805.3666,1001608.42,237757.1919,LENOX AV,W 143 ST,POINT (-73.93736122999996 40.819387676000076)
10310012,R,S,22197,S corner of E BROADWAY and CLINTON ST,D,MN031,987769.1777,199461.1763,987787.5356,199491.1526,E BROADWAY,CLINTON ST,POINT (-73.98730700299996 40.71415911300005)
30920077,S,NE,12824,NE corner of EMPIRE BLVD and NEW YORK AV,D,BKN092,998678.7346,181286.0279,998643.2094,181259.3915,EMPIRE BLVD,NEW YORK AV,POINT (-73.94799277199996 40.66426144600007)
10430228,R,NW,1622,NW corner of 9 AV and W 42 ST,O,MN043,986270.0173,215651.3791,986274.2135,215640.3234,9 AV,W 42 ST,POINT (-73.99270994399996 40.75859769700003)
10130316,S,NW,18222,NW corner of DESBROSSES ST and GREENWICH ST,D,MN013,981566.5536,202900.0523,981590.5598,202864.4168,DESBROSSES ST,GREENWICH ST,POINT (-74.00968259699994 40.723598295000045)
30230146,H,Direction TBD,20498,Location Description T/K,B,BKN023,990163.2129,189431.8804,990159.3753,189455.923,Street Name TBD,,POINT (-73.97867999799996 40.68662976100006)
11220220,R,SE,8743,SE corner of BROADWAY and W 181 ST,D,MN122,1002050.046,248947.2896,1002051.007,248977.7511,BROADWAY,W 181 ST,POINT (-73.93566168999996 40.84996811600007)
10430320,R,SW,1759,SW corner of 9 AV and W 50 ST,O,MN043,987222.8959,217421.4035,987266.7403,217437.1203,9 AV,W 50 ST,POINT (-73.98926962599995 40.76345569100005)
21010178,S,E,21511,E corner of E TREMONT AVE and ST RAYMOND AVENUE,D,BX101,1026979.695,246381.4053,1026926.205,246377.0355,E TREMONT AVE,ST RAYMOND AVENUE,POINT (-73.84556786099995 40.84284008000003)
40520051,R,SE,11619,SE corner of FRESH POND RD and 70 AV,D,QW052,1013376.216,195222.2418,1013333.288,195258.1102,FRESH POND RD,70 AV,POINT (-73.89495519599996 40.70247700700003)
21120009,S,N,8003,N corner of MORRIS PARK AV and WILLIAMSBRIDGE RD,D,BX112,1025383.791,249160.8889,1025382.798,249146.4801,MORRIS PARK AV,WILLIAMSBRIDGE RD,POINT (-73.85131871299997 40.85047651300005)
10110292,C,NE,6010,NE corner of JOHN ST and DUTCH ST,B,MN011,982163.4782,197626.989,982100.7818,197619.155,JOHN ST,DUTCH ST,POINT (-74.00752741899998 40.709125157000074)
11030140,R,SW,7516,SW corner of LENOX AV and W 129 ST,D,MN103,999754.7508,234484.8493,999808.9744,234508.8125,LENOX AV,W 129 ST,POINT (-73.94399164999999 40.81027719100007)
31040023,S,E,19700,E corner of 13 AV and 83 ST,D,BKS104,980973.9419,163630.3418,980914.1143,163624.2263,13 AV,83 ST,POINT (-74.01180148799995 40.615811508000036)
31030103,H,Direction TBD,16019,Location Description T/K,B,BKS103,977049.559,165570.703,977066.0283,165591.3934,Street Name TBD,,POINT (-74.02593880899997 40.62113507600003)
10430146,S,SW,1518,SW corner of 11 AV and W 55 ST,D,MN043,986280.9211,219421.0215,986323.6195,219447.9795,11 AV,W 55 ST,POINT (-73.99266944699997 40.76894439300003)
50120046,S,NW,20180,NW corner of VICTORY BLVD and ST MARKS PLACE,D,SI012,962813.5894,171736.4702,962853.7006,171690.2308,VICTORY BLVD,ST MARKS PLACE,POINT (-74.07723906499996 40.638035794000075)
10230096,H,Direction TBD,514,Location Description T/K,B,MN023,985702.0729,207535.5016,985715.7987,207560.399,Street Name TBD,,POINT (-73.99476176099996 40.73632176000007)
20820085,S,Direction TBD,9854,Location Description T/K,D,BX082,1010393.783,259546.7674,1010418.502,259583.5109,Street Name TBD,,POINT (-73.90546122399996 40.87903969900003)
10410013,R,NE,670,NE corner of 9 AV and W 19 ST,O,MN041,983462.742,210357.1098,983429.4308,210345.2352,9 AV,W 19 ST,POINT (-74.00284253499997 40.74406645900007)
30240161,C,NE,17777,NE corner of FLATBUSH AV and LAFAYETTE AV,B,BKN024,989981.5282,189496.1404,990002.7181,189482.5542,FLATBUSH AV,LAFAYETTE AV,POINT (-73.97933504899999 40.686806259000036)
30620041,S,SW,12371,SW corner of COURT ST and CONGRESS ST,D,BKS062,986030.3882,189779.7015,986071.0495,189806.1493,COURT ST,CONGRESS ST,POINT (-73.99358175499998 40.68758624600008)
20820089,S,E,9859,E corner of W 231 ST and CORLEAR AV,D,BX082,1009858.409,260048.7811,1009820.68,260051.3533,W 231 ST,CORLEAR AV,POINT (-73.90739530599996 40.88041914000007)
10520360,H,Direction TBD,2376,Location Description T/K,B,MN052,989679.6902,213652.8523,989693.3389,213677.5281,Street Name TBD,,POINT (-73.98040391499995 40.753110813000035)
31730095,H,SE,9144,SE corner of SCHENECTADY AVE and CHURCH AV,D,BKN173,1002810.856,176611.3073,1002787.518,176658.2163,SCHENECTADY AVE,CHURCH AV,POINT (-73.93311132599996 40.651422668000066)
20420012,H,S,10113,S corner of OGDEN AV and W 166 ST,D,BX042,1004226.69,243660.6446,1004226.928,243697.9543,OGDEN AV,W 166 ST,POINT (-73.92780977899997 40.835453167000026)
10910111,S,SE,7123,SE corner of BROADWAY and W 113 ST,D,MN091,993909.4577,232860.3942,993891.8275,232912.5099,BROADWAY,W 113 ST,POINT (-73.96510968699994 40.80582683500006)
30330159,R,SW,23413,SW corner of TOMPKINS AV and JEFFERSON AV,D,BKN033,999718.9861,188394.7217,999754.2734,188448.2222,TOMPKINS AV,JEFFERSON AV,POINT (-73.94422685099995 40.683771456000045)
11110192,S,NE,6297,NE corner of 5 AVE and E 108 ST,D,MN111,998120.3919,229171.6962,998080.2837,229142.3272,5 AVE,E 108 ST,POINT (-73.94990662799995 40.795696760000055)
41380049,H,NW,15537,NW corner of 147 AV and SPRINGFIELD BLVD,D,QE138,1050473.218,179680.578,1050501.259,179631.3137,147 AV,SPRINGFIELD BLVD,POINT (-73.76131481799996 40.659618960000046)
30220203,C,W,17585,W corner of FULTON ST and ELM PL,B,BKN022,988599.8361,190693.2817,988632.816,190719.3496,FULTON ST,ELM PL,POINT (-73.98431629799995 40.690092925000044)
30720011,S,E,18528,E corner of 4 AV and 32 ST,D,BKS072,983782.6797,178467.4712,983717.1763,178460.985,4 AV,32 ST,POINT (-74.00168571399996 40.656536870000025)
30810081,S,NE,10087,NE corner of FLATBUSH AV and PARK PL,D,BKN081,991878.9818,186151.3869,991848.6921,186128.5484,FLATBUSH AV,PARK PL,POINT (-73.97249711299997 40.67762423900007)
20310108,S,S,10825,S corner of SOUTHERN BLVD and E 172 ST,D,BX031,1014820.113,243060.6704,1014793.472,243132.3123,SOUTHERN BLVD,E 172 ST,POINT (-73.88953008099998 40.833776098000044)
40230115,S,SW,15588,SW corner of THOMSON AV and 30 PL,D,QW023,1001829.661,210675.7208,1001857.271,210703.9061,THOMSON AV,30 PL,POINT (-73.93655847599996 40.74492353000005)
11030096,S,SW,3725,SW corner of LENOX AV and W 137 ST,D,MN103,1000793.932,236348.3105,1000837.696,236361.2826,LENOX AV,W 137 ST,POINT (-73.94023309099998 40.81538998800005)
10330091,R,SW,22247,SW corner of AV A and E 7 ST,D,MN033,988735.5714,203772.9623,988778.8984,203793.6637,AV A,E 7 ST,POINT (-73.98381813599997 40.72599349200004)
31610153,S,SW,7025,SW corner of THOMAS S BOYLAND ST and NEWPORT ST,D,BKN161,1008904.496,179329.4616,1008938.523,179377.8664,THOMAS S BOYLAND ST,NEWPORT ST,POINT (-73.91114097699995 40.658868537000046)
20310041,R,NW,10197,NW corner of E 163 ST and TINTON AV,O,BX031,1011028.986,239122.5566,1011039.697,239069.6236,E 163 ST,TINTON AV,POINT (-73.90324580199996 40.82297941400003)
20110071,S,SE,6789,SE corner of E 149 ST and COURTLANDT AV,D,BX011,1006543.446,236707.4833,1006524.082,236732.1053,E 149 ST,COURTLANDT AV,POINT (-73.91946060299995 40.816363179000064)
10620219,H,NE,3382,NE corner of 3 AV and E 38 ST,B,MN062,990909.6228,211889.1402,990863.2381,211883.6245,3 AV,E 38 ST,POINT (-73.97596643199995 40.74826902700005)
30650025,R,N,17548,N corner of 9 ST and 7 AV,D,BKS065,989351.562,182319.6544,989351.2044,182284.6981,9 ST,7 AV,POINT (-73.98161197399997 40.66710880800008)
30420107,R,E,23246,E corner of WYCKOFF AV and STANHOPE ST,D,BKN042,1007107.836,195560.6568,1007073.488,195560.708,WYCKOFF AV,STANHOPE ST,POINT (-73.91756149399998 40.703424288000065)
10850153,H,SE,20013,SE corner of 1 AV and E 88 ST,D,MN085,998567.346,222719.486,998558.1338,222758.4325,1 AV,E 88 ST,POINT (-73.94830614399996 40.777986456000065)
10420204,H,NE,1217,NE corner of 10 AV and W 23 ST,D,MN042,983182.674,211703.2922,983142.6334,211687.2338,10 AV,W 23 ST,POINT (-74.00385346899998 40.74776136300005)
41240010,S,SW,13369,SW corner of 111 AV and 142 ST,D,QE124,1038984.005,189134.7779,1038998.791,189173.9787,111 AV,142 ST,POINT (-73.80264816599998 40.68564703000004)
